X_i,X_j,LLM
"i whisper , falling","i whisper , falling into her ear as she stood there frozen in fear beside him under the old creaky bridge at midnight.",Llama-3.2-3B-Instruct
apparently we  will get,apparently we will get a refund for that purchase since it expired last week.,Llama-3.2-3B-Instruct
the shift dress is,the shift dress is a versatile piece that can be dressed up or down for various occasions.,Llama-3.2-3B-Instruct
the food is,the food is extremely delicious at this new Italian restaurant downtown.,Llama-3.2-3B-Instruct
i spot my mom talking,i spot my mom talking in her usual loud voice across the room to our father about something that's clearly driving him crazy again.,Llama-3.2-3B-Instruct
"oh , go","oh , go back to that movie we were talking about earlier.",Llama-3.2-3B-Instruct
luckily the day is,luckily the day is going well so far except for that huge traffic jam on my way home.,Llama-3.2-3B-Instruct
the temperature has,"the temperature has dropped significantly overnight in our area, resulting in frost on my windshield this morning.",Llama-3.2-3B-Instruct
"i pause , admiring","i pause , admiring the intricate details on her necklace.",Llama-3.2-3B-Instruct
sometimes i forget i do,sometimes i forget i do have a calendar on my phone because it's just so cluttered with reminders for birthday parties and work events.,Llama-3.2-3B-Instruct
i never wanted,i never wanted a pet until my grandmother brought home a stray kitten when I was eight years old.,Llama-3.2-3B-Instruct
"i mean , maybe at first i was","i mean , maybe at first i was a little skeptical about dating an older guy but he's really great.",Llama-3.2-3B-Instruct
my fears are,my fears are fueled by an overactive imagination that runs wild at night.,Llama-3.2-3B-Instruct
clearly nate gets,clearly nate gets his favorite snacks whenever he walks into my room.,Llama-3.2-3B-Instruct
my best friend just got,my best friend just got engaged to her boyfriend after two years together.,Llama-3.2-3B-Instruct
"oh my gosh , i did","oh my gosh , i did just get tickets to see Taylor Swift in concert next month!",Llama-3.2-3B-Instruct
"like nate , though he says","like nate , though he says he's an expert on everything but actually knows very little about it.",Llama-3.2-3B-Instruct
hope these drinks are,hope these drinks are better than what we got at the party last night.,Llama-3.2-3B-Instruct
the idea that it could be,the idea that it could be happened to anyone else in my life was unthinkable.,Llama-3.2-3B-Instruct
a woman has,a woman has been missing for weeks in this small town near Lake Michigan.,Llama-3.2-3B-Instruct
"chapter thirteen `` oh no , `` i whisper , sitting","chapter thirteen `` oh no , `` i whisper , sitting on the edge of my bed as darkness swirls around me outside.",Llama-3.2-3B-Instruct
"i mean , when did","i mean , when did you start wearing those sunglasses indoors?",Llama-3.2-3B-Instruct
"the , you know","the , you know thing about me is that I'm completely crazy when it comes to collecting antique teapots.",Llama-3.2-3B-Instruct
we  will probably have,we will probably have a big party this weekend to celebrate my graduation.,Llama-3.2-3B-Instruct
"i shrug , feeling","i shrug , feeling overwhelmed by the constant barrage of emotions that seemed to be swirling inside me at every turn.",Llama-3.2-3B-Instruct
"i head back down to the party , taking","i head back down to the party , taking my phone with me so my friend can find me easily when she needs something.",Llama-3.2-3B-Instruct
but i know,but i know that's probably going to be wasted on my sister who has allergies.,Llama-3.2-3B-Instruct
i glance around at the dimming,i glance around at the dimming lights in my room and think about how much longer it will be before dawn breaks outside.,Llama-3.2-3B-Instruct
if his dad has,if his dad has health insurance that covers mental health issues.,Llama-3.2-3B-Instruct
just another hour or so and the fireworks will be,just another hour or so and the fireworks will be starting to fade away into the night sky.,Llama-3.2-3B-Instruct
my mom does,my mom does the laundry every Sunday afternoon.,Llama-3.2-3B-Instruct
the crowd cheers as an especially colorful firework goes,the crowd cheers as an especially colorful firework goes off in perfect synchrony with the music playing over the loudspeaker.,Llama-3.2-3B-Instruct
you and my dad are,you and my dad are going to love this new video game that just came out.,Llama-3.2-3B-Instruct
when my mom abandoned,when my mom abandoned me at the bus station without telling me where she was going or why.,Llama-3.2-3B-Instruct
"i glance at the people around me , their faces","i glance at the people around me , their faces are painted with worry, fear, and anticipation as they await the verdict in this historic trial that will determine the course of history for generations to come.",Llama-3.2-3B-Instruct
maybe it was,maybe it was just what my neighbor needed for her garage sale.,Llama-3.2-3B-Instruct
because now i realize,because now i realize that my old one was more than two years out of date.,Llama-3.2-3B-Instruct
chapter fourteen i was,chapter fourteen i was walking through Central Park when suddenly he saw her.,Llama-3.2-3B-Instruct
"or at least , i have","or at least , i have tried to make sense of them before throwing my hands up in frustration.",Llama-3.2-3B-Instruct
"i finish eating and click around the internet for a while , feeling","i finish eating and click around the internet for a while , feeling relaxed after a long day at work but then suddenly my phone rang with an emergency call from my sister.",Llama-3.2-3B-Instruct
i would never leave,i would never leave my cat alone in an empty apartment because she gets anxious when left by herself for extended periods of time.,Llama-3.2-3B-Instruct
a sound behind me makes,a sound behind me makes me jump in surprise every time I hear it at night.,Llama-3.2-3B-Instruct
"talk to you later , `` i say","talk to you later , `` i say and then quickly ran out of battery on my phone before we could continue our conversation.",Llama-3.2-3B-Instruct
sure that i was,sure that i was going to be late for my meeting when I realized I had left my briefcase at home.,Llama-3.2-3B-Instruct
"i hesitate , realizing","i hesitate , realizing that my decision may have unintended consequences on our team's workload.",Llama-3.2-3B-Instruct
"i murmur , hurrying","i murmur , hurrying down the sidewalk to avoid eye contact with my ex.",Llama-3.2-3B-Instruct
the whiff of alcohol coming,the whiff of alcohol coming from my brother's beer can was unmistakable as we walked into our parents' house for dinner.,Llama-3.2-3B-Instruct
i barely have,i barely have enough money to pay for rent this month.,Llama-3.2-3B-Instruct
"his mouth tastes like whiskey , but i do","his mouth tastes like whiskey , but i do love him anyway because he's got this one laugh that just makes me smile no matter what's wrong with my day.",Llama-3.2-3B-Instruct
"i pause , then follow","i pause , then follow my instincts to pick up my jacket that was left on the chair in the other room.",Llama-3.2-3B-Instruct
his world is,his world is controlled entirely by technology.,Llama-3.2-3B-Instruct
i should probably go,"i should probably go and start my laundry, but first I need to watch this episode of my favorite show.",Llama-3.2-3B-Instruct
your door is,your door is slightly ajar and slightly open.,Llama-3.2-3B-Instruct
"anyway , they got","anyway , they got back out at the last minute because their car broke down again.",Llama-3.2-3B-Instruct
nothing to do,nothing to do so I decided to organize my closet instead.,Llama-3.2-3B-Instruct
"i shout , feeling","i shout , feeling like my voice is echoing off the cold stone walls.",Llama-3.2-3B-Instruct
"pierce asks , wiggling","pierce asks , wiggling his eyebrows in concern as he tries to figure out what's wrong with his friend.",Llama-3.2-3B-Instruct
